TransactionAmount,TransactionDuration,CustomerAge,AccountBalance,Cluster,TransactionType,Channel
347.25,250.0,69.0,7273.55,4,Debit,ATM
28.04,146.0,57.0,11197.54,4,Debit,ATM
325.98,277.0,19.0,782.35,4,Debit,ATM
249.56,246.0,76.0,4444.95,2,Debit,Branch
17.43,33.0,56.0,10658.88,4,Debit,ATM
198.01,40.0,26.0,250.93000000000004,3,Credit,Branch
585.58,55.0,23.0,1729.02,2,Debit,Branch
434.67,123.99999999999999,27.0,1298.13,3,Credit,Online
510.7,294.0,27.0,5828.48,3,Credit,Online
331.98,12.0,74.0,7600.99,4,Debit,ATM
199.54,268.0,56.0,9603.73,1,Debit,Online
212.97,178.0,59.0,4180.4,1,Debit,Online
270.56,139.0,23.0,1268.44,1,Debit,Online
306.37,120.0,26.0,9609.67,4,Debit,ATM
643.02,85.0,38.0,11989.39,3,Credit,ATM
98.48,12.0,47.0,9538.92,2,Debit,Branch
889.01,169.0,36.0,4826.88,1,Debit,Online
537.86,134.0,27.0,293.06,1,Debit,Online
241.17999999999998,162.0,25.0,1445.53,4,Debit,ATM
130.54,94.0,64.0,11204.62,4,Debit,ATM
800.29,84.00000000000001,20.0,693.4,3,Credit,Branch
8.81,165.0,57.0,13523.65,1,Debit,Online
28.52,163.0,20.0,662.51,4,Debit,ATM
431.31,99.0,23.0,342.73,3,Credit,Online
885.33,59.00000000000001,47.0,7764.159999999999,3,Credit,ATM
199.23,53.99999999999999,29.0,9834.0,4,Debit,ATM
42.26,171.0,44.0,268.77,4,Debit,ATM
166.06,172.0,30.0,5397.68,4,Debit,ATM
357.72,25.000000000000004,53.0,7659.500000000001,4,Debit,ATM
588.37,284.0,28.0,1926.0799999999997,1,Debit,Online
72.82,127.0,68.0,6911.62,1,Debit,Online
162.36,147.0,36.0,7527.040000000001,1,Debit,Online
584.82,109.0,43.0,12071.1,3,Credit,Online
38.15,129.0,72.0,1425.47,3,Credit,Online
477.5400000000001,52.00000000000001,23.0,1598.63,3,Credit,ATM
639.57,43.0,60.0,11726.47,2,Debit,Branch
58.23,34.0,28.0,9189.76,1,Debit,Online
776.21,99.0,78.0,4895.87,3,Credit,Online
248.75999999999996,117.0,21.0,6178.77,2,Debit,Branch
188.61,26.0,67.0,7167.57,1,Debit,Online
675.37,30.999999999999996,56.0,4704.91,3,Credit,Online
94.82,56.0,67.0,1267.72,3,Credit,Branch
425.18,135.0,59.0,5790.55,3,Credit,Online
50.28,65.0,60.0,5729.1,2,Debit,Branch
864.72,58.00000000000001,34.0,7379.38,3,Credit,Branch
70.68,105.0,25.0,1478.41,1,Debit,Online
261.77,45.99999999999999,28.0,824.7099999999999,1,Debit,Online
183.22,63.0,27.0,1024.42,4,Debit,ATM
58.32,275.0,29.0,6027.49,3,Credit,Branch
156.86,102.0,51.0,14453.35,4,Debit,ATM
120.67,233.0,42.0,5374.54,4,Debit,ATM
308.62,101.0,59.0,9148.08,3,Credit,Branch
506.81,41.0,59.0,2757.23,4,Debit,ATM
328.39,107.99999999999999,41.0,2523.83,4,Debit,ATM
796.3,64.0,67.0,1498.79,2,Debit,Branch
72.47,72.0,29.0,1305.56,1,Debit,Online
279.6,131.0,25.0,1910.9000000000003,4,Debit,ATM
304.2,102.0,25.0,423.64,1,Debit,Online
351.38,21.000000000000004,64.0,7606.63,2,Debit,Branch
86.07,22.999999999999996,31.0,842.5599999999998,2,Debit,Branch
604.5,80.0,28.0,709.4199999999998,4,Debit,ATM
258.7,123.0,27.0,1358.37,4,Debit,ATM
913.49125,158.0,61.0,13538.14,1,Debit,Online
11.46,64.0,75.0,7258.33,3,Credit,Branch
63.75999999999999,100.00000000000001,69.0,4980.26,4,Debit,ATM
446.83,143.0,55.0,1623.5,3,Credit,Branch
63.53999999999999,136.0,26.0,4401.78,4,Debit,ATM
81.11,110.0,48.0,2051.37,1,Debit,Online
441.26,87.0,58.0,13704.92,3,Credit,Branch
170.96,69.00000000000001,64.0,13374.89,2,Debit,Branch
48.51,69.00000000000001,22.0,3363.23,2,Debit,Branch
325.03,106.0,60.0,13521.76,2,Debit,Branch
125.83,138.0,57.0,6109.86,4,Debit,ATM
506.83,45.0,37.0,9975.79,2,Debit,Branch
738.94,173.0,41.0,13856.18,2,Debit,Branch
180.36,55.0,33.0,9905.23,3,Credit,Online
225.1,35.0,28.0,1547.71,4,Debit,ATM
359.51,157.0,79.0,7153.72,1,Debit,Online
720.46,44.0,54.0,3101.54,2,Debit,Branch
913.49125,104.0,56.0,1393.14,4,Debit,ATM
291.46,135.0,57.0,7142.53,4,Debit,ATM
913.49125,73.0,23.0,325.15,2,Debit,Branch
98.24,148.0,28.0,580.66,1,Debit,Online
100.48,104.0,18.0,6149.81,3,Credit,Branch
45.9,264.0,56.0,5698.25,2,Debit,Branch
258.21,225.0,39.0,9562.41,1,Debit,Online
913.49125,211.0,53.0,2038.31,1,Debit,Online
287.51,255.0,22.0,187.65,1,Debit,Online
501.30000000000007,146.0,26.0,8520.08,3,Credit,Online
26.1,32.0,27.0,1435.72,4,Debit,ATM
436.77,176.0,20.0,825.69,4,Debit,ATM
292.38,224.0,68.0,5803.89,4,Debit,ATM
913.49125,165.0,53.0,3134.47,2,Debit,Branch
25.29,125.0,50.0,5374.69,1,Debit,Online
123.35000000000001,10.0,31.0,6852.16,3,Credit,Online
139.52,30.999999999999996,23.0,1570.22,2,Debit,Branch
51.2,83.0,18.0,730.6,1,Debit,Online
122.85,127.0,47.0,13185.39,3,Credit,Online
161.38,101.0,24.0,3900.3399999999997,3,Credit,Online
2.51,32.0,63.0,4891.56,1,Debit,Online
22.62,102.0,64.0,7682.0,4,Debit,ATM
126.83000000000001,39.0,57.0,6100.98,2,Debit,Branch
46.6,68.00000000000001,55.0,1562.9,1,Debit,Online
243.79999999999998,48.0,57.0,13732.81,2,Debit,Branch
231.51,96.0,60.0,5790.7,3,Credit,Branch
175.05,34.0,39.0,1447.35,1,Debit,Online
762.74,244.0,64.0,207.1,4,Debit,ATM
34.03,37.99999999999999,57.0,3077.2,2,Debit,Branch
15.95,52.00000000000001,25.0,1983.0,2,Debit,Branch
913.49125,107.0,57.0,3120.1,4,Debit,ATM
101.51,199.0,46.0,3052.47,3,Credit,Online
309.42,42.00000000000001,27.0,8564.46,2,Debit,Branch
257.6,293.0,59.0,7950.74,3,Credit,Online
746.78,64.0,21.0,1699.81,3,Credit,Branch
82.01,156.0,23.0,287.46,3,Credit,Branch
476.99,187.0,23.0,1154.48,1,Debit,Online
320.11,130.0,23.0,4076.4799999999996,2,Debit,Branch
333.39,35.0,68.0,10628.59,4,Debit,ATM
10.3,197.0,47.0,7801.32,4,Debit,ATM
737.46,75.0,53.0,634.16,3,Credit,Branch
416.55,73.0,33.0,922.9599999999999,1,Debit,Online
84.91,68.00000000000001,18.0,1671.86,1,Debit,Online
98.95,73.0,75.0,5670.82,2,Debit,Branch
18.14,48.0,58.0,6020.85,3,Credit,ATM
913.49125,107.99999999999999,51.0,6180.3,4,Debit,ATM
215.13,114.0,46.0,3956.6899999999996,1,Debit,Online
218.57,102.0,62.0,13869.86,3,Credit,Branch
341.88,89.0,43.0,4159.52,4,Debit,ATM
691.92,61.00000000000001,19.0,1084.65,1,Debit,Online
50.43,51.00000000000001,32.0,9794.26,2,Debit,Branch
440.43,22.999999999999996,78.0,5123.24,2,Debit,Branch
299.03,52.00000000000001,39.0,1381.28,2,Debit,Branch
1.9799999999999998,170.0,66.0,11619.1,4,Debit,ATM
173.45,161.0,31.0,9077.62,4,Debit,ATM
438.76,73.0,22.0,1824.19,2,Debit,Branch
519.62,40.0,71.0,4159.33,3,Credit,Online
738.68,123.99999999999999,50.0,14352.33,1,Debit,Online
151.14,37.99999999999999,64.0,2156.54,1,Debit,Online
75.77,148.0,51.0,8361.7,2,Debit,Branch
444.52,17.0,27.0,5424.6,1,Debit,Online
5.29,276.0,52.0,11263.89,1,Debit,Online
97.63,127.0,48.0,12467.31,3,Credit,Online
256.95,71.0,26.0,2531.24,2,Debit,Branch
734.86,290.0,48.0,6242.03,3,Credit,Branch
913.49125,107.0,36.0,11565.97,4,Debit,ATM
84.28,142.0,39.0,13586.06,2,Debit,Branch
913.49125,95.0,24.0,1161.84,4,Debit,ATM
202.49,69.00000000000001,48.0,7447.099999999999,3,Credit,ATM
154.99,53.00000000000001,25.0,1419.31,2,Debit,Branch
481.53000000000003,277.0,58.0,6142.54,2,Debit,Branch
172.92,212.0,20.0,416.37,1,Debit,Online
275.59,238.0,53.0,6313.22,3,Credit,Branch
207.2,133.0,60.0,8092.9400000000005,1,Debit,Online
136.82,14.0,31.0,6229.13,2,Debit,Branch
624.0,132.0,26.0,4976.18,2,Debit,Branch
179.38,28.0,30.0,8741.51,1,Debit,Online
10.15,58.00000000000001,59.0,7155.04,4,Debit,ATM
26.3,33.0,32.0,7473.73,4,Debit,ATM
319.5,69.00000000000001,29.0,2366.3,3,Credit,Branch
182.42,137.0,51.0,3051.29,2,Debit,Branch
716.62,241.0,44.0,6987.4,4,Debit,ATM
222.96,150.0,65.0,7370.41,3,Credit,ATM
79.77,167.0,68.0,5010.31,4,Debit,ATM
431.08,25.000000000000004,59.0,6760.22,2,Debit,Branch
592.24,140.0,52.0,9817.05,4,Debit,ATM
200.19,107.99999999999999,52.0,4389.96,3,Credit,Branch
297.5,80.0,73.0,6768.14,3,Credit,Branch
345.86,145.0,51.0,1504.64,4,Debit,ATM
343.88,97.0,63.0,6486.18,1,Debit,Online
16.52,135.0,25.0,835.5299999999999,3,Credit,Online
162.1,151.0,41.0,8576.65,2,Debit,Branch
36.12,234.0,22.0,1593.03,1,Debit,Online
354.91,191.0,74.0,3872.5500000000006,4,Debit,ATM
38.41,117.0,40.0,9129.68,4,Debit,ATM
53.52,55.0,49.0,2227.49,2,Debit,Branch
498.5899999999999,138.0,57.0,2619.46,1,Debit,Online
13.3,63.0,23.0,213.0,4,Debit,ATM
189.65,60.00000000000001,21.0,8457.09,4,Debit,ATM
255.32,26.999999999999996,80.0,6290.62,4,Debit,ATM
230.51,56.0,51.0,9522.37,3,Credit,Branch
237.74,151.99999999999997,61.0,11795.12,4,Debit,ATM
512.76,26.0,52.0,5121.36,4,Debit,ATM
151.37,53.00000000000001,54.0,8356.08,4,Debit,ATM
85.01,157.0,25.0,1299.4,3,Credit,ATM
444.47,61.00000000000001,57.0,6062.94,1,Debit,Online
184.19,58.00000000000001,67.0,7588.67,4,Debit,ATM
879.25,137.0,24.0,125.84999999999998,3,Credit,Online
55.98,87.0,24.0,7047.04,3,Credit,Branch
54.91,275.0,41.0,7927.2699999999995,3,Credit,ATM
913.49125,139.0,20.0,1889.7799999999997,1,Debit,Online
393.74,90.0,26.0,1769.06,1,Debit,Online
58.94,26.0,30.0,4575.98,1,Debit,Online
515.57,56.0,27.0,9269.67,4,Debit,ATM
332.15,105.0,59.0,9749.46,4,Debit,ATM
177.94,173.0,19.0,123.23999999999998,1,Debit,Online
68.68,141.0,49.0,4718.51,1,Debit,Online
913.49125,84.00000000000001,20.0,1171.98,1,Debit,Online
240.03000000000003,30.999999999999996,33.0,7807.73,1,Debit,Online
168.34,240.0,64.0,7483.01,4,Debit,ATM
474.7699999999999,284.0,46.0,8494.53,1,Debit,Online
451.7,103.0,29.0,8994.67,1,Debit,Online
243.84999999999997,43.0,39.0,4576.78,2,Debit,Branch
5.76,164.0,38.0,5859.79,2,Debit,Branch
435.08,78.0,55.0,2103.41,1,Debit,Online
127.78000000000002,170.0,20.0,1046.66,4,Debit,ATM
23.14,93.0,47.0,10536.54,3,Credit,Online
545.87,41.0,27.0,4860.01,2,Debit,Branch
21.21,37.0,55.0,9575.42,1,Debit,Online
423.53,81.0,50.0,5453.4,3,Credit,Branch
142.1,109.0,18.0,1545.64,3,Credit,Online
913.49125,199.0,58.0,7272.01,4,Debit,ATM
114.15,52.00000000000001,19.0,1612.4,4,Debit,ATM
275.98,67.0,72.0,6151.05,3,Credit,Online
590.68,22.999999999999996,27.0,852.1999999999999,2,Debit,Branch
152.42,176.0,42.0,9141.79,4,Debit,ATM
395.77,118.0,43.0,6425.99,3,Credit,Branch
615.16,140.0,26.0,214.61,1,Debit,Online
207.82,30.0,19.0,229.02,3,Credit,Online
220.52,151.99999999999997,57.0,1793.09,4,Debit,ATM
281.47,142.0,34.0,4437.48,4,Debit,ATM
57.90999999999999,97.0,58.0,3641.06,3,Credit,Branch
30.480000000000004,78.0,32.0,11481.85,3,Credit,Branch
913.49125,180.0,65.0,7567.17,2,Debit,Branch
453.09,97.0,48.0,6708.65,2,Debit,Branch
424.47,116.00000000000001,22.0,5491.55,1,Debit,Online
228.4,116.00000000000001,67.0,9598.43,4,Debit,ATM
67.17,48.0,63.0,14410.44,1,Debit,Online
284.89,115.0,53.0,9738.6,1,Debit,Online
118.68999999999998,296.0,33.0,749.3399999999999,1,Debit,Online
221.33,276.0,27.0,1185.43,4,Debit,ATM
252.31,172.0,26.0,1584.6,3,Credit,ATM
58.849999999999994,115.0,71.0,1789.8,3,Credit,Online
194.68,165.0,32.0,14494.18,1,Debit,Online
433.53,231.0,38.0,6368.32,2,Debit,Branch
178.26,59.00000000000001,59.0,1137.13,4,Debit,ATM
207.65,98.0,34.0,5143.8,1,Debit,Online
236.99999999999997,115.0,49.0,14021.4,1,Debit,Online
913.49125,114.0,28.0,5946.45,1,Debit,Online
347.63,272.0,25.0,1400.04,3,Credit,Online
517.68,24.0,31.0,11305.81,4,Debit,ATM
36.25,75.99999999999999,52.0,193.06,2,Debit,Branch
46.53,34.0,42.0,4468.12,4,Debit,ATM
207.47,12.0,53.0,1688.9,4,Debit,ATM
199.7,285.0,43.0,7574.449999999999,4,Debit,ATM
307.89,90.0,62.0,2637.55,3,Credit,Online
403.63,167.0,31.0,3304.02,2,Debit,Branch
20.06,144.0,27.0,445.21,4,Debit,ATM
236.57,112.0,79.0,3488.77,4,Debit,ATM
0.32,136.0,39.0,7158.58,4,Debit,ATM
14.279999999999998,81.0,23.0,1597.51,4,Debit,ATM
232.35000000000002,153.0,33.0,4186.25,3,Credit,Branch
317.53,104.0,44.0,6237.68,1,Debit,Online
74.67,283.0,43.0,3449.35,4,Debit,ATM
65.01,67.0,29.0,10235.19,3,Credit,Online
0.45000000000000007,172.0,34.0,8670.23,2,Debit,Branch
364.13,61.00000000000001,63.0,8198.0,4,Debit,ATM
340.13,32.0,24.0,1149.74,2,Debit,Branch
15.81,11.0,69.0,8384.85,2,Debit,Branch
222.66,88.0,39.0,14466.38,1,Debit,Online
638.24,64.0,48.0,5695.78,2,Debit,Branch
241.21000000000004,107.99999999999999,31.0,1220.86,4,Debit,ATM
171.16,42.00000000000001,51.0,6126.5,1,Debit,Online
913.49125,118.0,29.0,2861.65,2,Debit,Branch
37.65,109.0,27.0,411.78,3,Credit,Online
25.77,18.0,68.0,4331.54,1,Debit,Online
789.8,94.0,40.0,13948.09,4,Debit,ATM
308.85,33.0,20.0,333.19,3,Credit,Branch
913.49125,20.0,27.0,1189.03,4,Debit,ATM
806.97,11.0,25.0,102.2,1,Debit,Online
364.81,53.00000000000001,25.0,1145.23,1,Debit,Online
490.81999999999994,114.0,26.0,8704.27,4,Debit,ATM
913.49125,125.0,61.0,6223.26,2,Debit,Branch
311.28,198.0,49.0,135.96,2,Debit,Branch
85.03,48.0,51.0,4597.57,4,Debit,ATM
307.75,63.0,64.0,1061.58,2,Debit,Branch
333.67,68.00000000000001,36.0,9238.08,1,Debit,Online
589.89,213.0,56.0,9404.63,2,Debit,Branch
372.08,63.0,66.0,13330.74,2,Debit,Branch
502.9,141.0,26.0,341.24,3,Credit,Online
103.81,34.0,36.0,7044.63,4,Debit,ATM
69.43,162.0,30.0,9281.85,4,Debit,ATM
110.4,61.99999999999999,56.0,8639.36,3,Credit,ATM
275.65,14.0,28.0,4957.57,3,Credit,Branch
336.01,121.0,63.0,9938.2,1,Debit,Online
251.8,102.0,62.0,11796.66,4,Debit,ATM
334.07,200.00000000000003,59.0,7306.79,2,Debit,Branch
52.44,87.0,27.0,3157.75,1,Debit,Online
913.49125,39.0,25.0,1941.8,4,Debit,ATM
141.37,77.0,46.0,1019.7699999999999,1,Debit,Online
211.7,205.0,50.0,12272.78,3,Credit,Online
61.39999999999999,20.0,41.0,7892.87,2,Debit,Branch
308.23,22.999999999999996,60.0,4150.63,4,Debit,ATM
111.41,181.0,21.0,1204.11,2,Debit,Branch
675.49,159.0,61.0,1892.9999999999998,4,Debit,ATM
29.720000000000002,37.99999999999999,26.0,1059.62,4,Debit,ATM
301.73,163.0,67.0,990.7399999999999,1,Debit,Online
294.61,74.0,60.0,7375.59,2,Debit,Branch
106.43,164.0,52.0,9403.12,3,Credit,ATM
381.52,79.0,36.0,5798.92,1,Debit,Online
913.49125,71.0,25.0,1498.93,3,Credit,Online
5.66,33.0,40.0,5434.64,2,Debit,Branch
209.09,203.0,48.0,9100.81,4,Debit,ATM
521.81,34.0,47.0,4750.96,4,Debit,ATM
588.36,134.0,33.0,8434.99,1,Debit,Online
146.67,273.0,20.0,1569.75,1,Debit,Online
176.52,94.0,73.0,7132.08,3,Credit,Online
57.34,81.0,27.0,1100.64,1,Debit,Online
294.77,101.0,77.0,2272.17,1,Debit,Online
881.32,59.00000000000001,31.0,2287.93,1,Debit,Online
162.59,18.999999999999996,64.0,7104.83,2,Debit,Branch
56.15,77.0,31.0,13265.92,2,Debit,Branch
524.55,175.0,39.0,8292.75,4,Debit,ATM
535.4,110.0,23.0,651.8399999999999,2,Debit,Branch
56.84,185.0,45.0,7977.78,4,Debit,ATM
135.94,258.0,71.0,4710.21,2,Debit,Branch
47.1,178.0,42.0,6308.07,3,Credit,Branch
124.05000000000001,220.0,61.0,7009.54,3,Credit,Branch
802.89,175.0,19.0,1973.63,4,Debit,ATM
193.16,109.0,64.0,2304.56,4,Debit,ATM
541.52,161.0,48.0,6087.24,3,Credit,Branch
20.17,86.0,77.0,3869.3699999999994,4,Debit,ATM
35.98,133.0,40.0,11147.34,3,Credit,Branch
273.24,173.0,51.0,2202.21,2,Debit,Branch
663.45,147.0,67.0,5897.29,4,Debit,ATM
343.86,70.0,57.0,3278.65,2,Debit,Branch
69.38,280.0,69.0,12072.11,2,Debit,Branch
75.43,266.0,77.0,1441.86,4,Debit,ATM
414.64,74.0,32.0,7253.22,2,Debit,Branch
86.79,166.0,33.0,8795.37,2,Debit,Branch
913.49125,36.0,34.0,2636.32,4,Debit,ATM
14.1,73.0,45.0,6949.21,2,Debit,Branch
63.330000000000005,123.99999999999999,23.0,792.33,3,Credit,Branch
606.27,42.00000000000001,29.0,9668.78,2,Debit,Branch
4.47,132.0,27.0,1381.75,2,Debit,Branch
289.01,96.0,66.0,4226.26,1,Debit,Online
338.69,169.0,18.0,1137.89,2,Debit,Branch
97.73,156.0,69.0,7885.209999999999,2,Debit,Branch
913.49125,104.0,20.0,9427.06,4,Debit,ATM
27.61,26.0,54.0,3679.64,3,Credit,ATM
284.17,189.0,51.0,3479.56,4,Debit,ATM
76.21,69.00000000000001,22.0,664.9299999999998,2,Debit,Branch
334.79,292.0,69.0,624.0899999999999,3,Credit,Branch
584.51,75.99999999999999,74.0,3254.56,4,Debit,ATM
432.18,162.0,18.0,678.8299999999999,2,Debit,Branch
134.55,165.0,59.0,14852.42,1,Debit,Online
61.66,86.0,26.0,5705.4,4,Debit,ATM
12.35,22.0,25.0,1846.85,2,Debit,Branch
213.25,63.0,25.0,677.7899999999998,2,Debit,Branch
34.93,72.0,31.0,2810.37,2,Debit,Branch
913.49125,36.0,67.0,10631.43,2,Debit,Branch
335.68,142.0,24.0,1188.95,1,Debit,Online
423.96,75.0,43.0,8374.38,4,Debit,ATM
361.38,71.0,72.0,4972.92,3,Credit,Online
220.82,30.999999999999996,42.0,4298.13,2,Debit,Branch
717.36,138.0,22.0,514.88,3,Credit,Online
406.12,106.0,42.0,10501.53,4,Debit,ATM
427.83,29.000000000000004,47.0,3293.06,4,Debit,ATM
416.62,67.0,26.0,9700.9,3,Credit,Online
21.9,30.0,28.0,1052.27,4,Debit,ATM
717.74,168.00000000000003,42.0,8375.16,3,Credit,Online
393.68,141.0,55.0,10135.88,4,Debit,ATM
281.91,269.0,25.0,225.53,2,Debit,Branch
239.85000000000002,50.00000000000001,70.0,1477.63,4,Debit,ATM
237.84,16.0,26.0,8932.39,2,Debit,Branch
459.28999999999996,109.0,64.0,1006.12,3,Credit,Online
196.49,65.0,41.0,7516.560000000001,2,Debit,Branch
21.23,103.0,23.0,319.18,4,Debit,ATM
95.23,60.00000000000001,20.0,966.8799999999999,1,Debit,Online
344.87,25.000000000000004,58.0,7447.44,2,Debit,Branch
129.62,123.99999999999999,23.0,620.28,3,Credit,ATM
16.53,220.0,21.0,707.95,4,Debit,ATM
277.02,227.0,46.0,8586.38,3,Credit,ATM
13.02,42.00000000000001,51.0,6076.45,2,Debit,Branch
199.02,185.0,22.0,793.6299999999999,4,Debit,ATM
684.5,75.99999999999999,29.0,6258.63,2,Debit,Branch
913.49125,61.00000000000001,61.0,10456.24,3,Credit,Online
45.92,22.999999999999996,26.0,544.56,4,Debit,ATM
761.73,26.999999999999996,19.0,151.28,4,Debit,ATM
331.38,122.0,42.0,844.5499999999998,4,Debit,ATM
602.8,173.0,60.0,7417.69,2,Debit,Branch
64.12,222.0,57.0,1029.09,3,Credit,Branch
57.38,86.0,28.0,899.5199999999999,1,Debit,Online
94.64,144.0,28.0,586.76,3,Credit,ATM
155.56,64.0,19.0,129.79,3,Credit,Branch
301.39,104.0,47.0,10548.58,3,Credit,Online
136.31,65.0,74.0,4384.95,1,Debit,Online
4.39,63.0,26.0,1429.61,4,Debit,ATM
429.25,107.0,29.0,5019.68,1,Debit,Online
138.54,93.0,60.0,8274.77,3,Credit,Branch
33.03,28.0,21.0,935.8800000000001,2,Debit,Branch
76.39,80.0,30.0,11584.32,1,Debit,Online
25.32,25.000000000000004,19.0,1642.34,4,Debit,ATM
330.91,28.0,36.0,6481.35,4,Debit,ATM
153.55,16.0,37.0,5619.91,1,Debit,Online
217.61,120.0,27.0,1661.1,1,Debit,Online
131.69,59.00000000000001,53.0,2958.43,3,Credit,Branch
913.49125,84.00000000000001,60.0,3506.11,1,Debit,Online
68.49,49.0,67.0,6683.31,1,Debit,Online
913.49125,151.0,69.0,1619.16,4,Debit,ATM
470.62,127.0,57.0,12470.62,2,Debit,Branch
385.35,269.0,38.0,5184.13,2,Debit,Branch
74.72,132.0,26.0,165.75,1,Debit,Online
352.03,219.0,27.0,4846.68,3,Credit,Online
275.87,112.0,25.0,1697.58,4,Debit,ATM
90.94,56.0,63.0,3896.08,3,Credit,ATM
206.25,56.0,74.0,3651.07,4,Debit,ATM
116.76000000000002,212.0,51.0,4480.43,4,Debit,ATM
91.5,77.0,47.0,667.6599999999999,4,Debit,ATM
489.31,36.0,43.0,5595.22,2,Debit,Branch
913.49125,65.0,18.0,1588.31,2,Debit,Branch
414.49,107.99999999999999,58.0,12709.58,3,Credit,Online
315.13,143.0,30.0,6570.94,2,Debit,Branch
28.38,260.0,45.0,8892.62,2,Debit,Branch
456.05,20.0,68.0,11729.51,2,Debit,Branch
277.22,41.0,35.0,12104.51,2,Debit,Branch
54.84,123.99999999999999,52.0,3495.51,1,Debit,Online
29.92,63.0,68.0,7855.01,3,Credit,Online
133.06,143.0,35.0,8843.44,1,Debit,Online
332.06,221.0,29.0,11826.52,4,Debit,ATM
14.34,24.0,67.0,7932.509999999999,3,Credit,Online
468.32,151.99999999999997,69.0,4710.04,1,Debit,Online
582.17,135.0,57.0,7310.83,2,Debit,Branch
245.62,127.0,23.0,1879.8200000000002,2,Debit,Branch
913.49125,112.0,43.0,9018.33,3,Credit,Online
83.6,192.0,47.0,13899.24,4,Debit,ATM
331.22,161.0,61.0,12613.25,3,Credit,Branch
57.49,177.0,24.0,765.1499999999999,3,Credit,Online
85.58,60.00000000000001,55.0,7794.84,4,Debit,ATM
157.56,159.0,43.0,7541.160000000001,2,Debit,Branch
230.3,24.0,46.0,8356.88,1,Debit,Online
305.92,88.0,72.0,1445.47,4,Debit,ATM
913.49125,29.000000000000004,35.0,5141.32,1,Debit,Online
116.32999999999998,144.0,27.0,1696.15,2,Debit,Branch
537.71,175.0,19.0,1806.08,3,Credit,Online
538.17,252.0,27.0,5908.04,3,Credit,Branch
219.44,22.999999999999996,42.0,4207.27,1,Debit,Online
61.61999999999999,18.999999999999996,57.0,8365.37,1,Debit,Online
58.77000000000001,191.0,27.0,7261.7,1,Debit,Online
538.13,165.0,62.0,5008.59,4,Debit,ATM
177.05,235.0,24.0,4287.82,2,Debit,Branch
403.01,286.0,63.0,10513.52,1,Debit,Online
719.76,190.0,19.0,690.5199999999999,2,Debit,Branch
163.22,217.0,26.0,1788.27,1,Debit,Online
242.85000000000002,93.0,42.0,4672.8,1,Debit,Online
291.22,100.00000000000001,41.0,3677.63,3,Credit,Online
56.52,151.99999999999997,42.0,6911.2,4,Debit,ATM
195.8,186.0,39.0,12027.68,1,Debit,Online
66.76,44.0,36.0,184.72,3,Credit,Branch
190.9,40.0,28.0,101.25,1,Debit,Online
106.99,151.99999999999997,38.0,5771.4,2,Debit,Branch
655.81,164.0,55.0,4539.99,4,Debit,ATM
107.1,175.0,25.0,193.8,3,Credit,Online
79.92,274.0,44.0,9138.76,4,Debit,ATM
430.83,292.0,18.0,941.4899999999999,2,Debit,Branch
235.34,68.00000000000001,26.0,566.83,2,Debit,Branch
86.35,24.0,52.0,1550.48,3,Credit,Branch
337.99,115.0,70.0,9038.63,4,Debit,ATM
577.13,66.0,40.0,6640.51,3,Credit,Branch
213.33,161.0,52.0,5400.44,4,Debit,ATM
54.52,164.0,32.0,6980.98,2,Debit,Branch
100.13,168.00000000000003,57.0,5209.16,2,Debit,Branch
883.92,129.0,53.0,2342.64,3,Credit,Online
69.8,138.0,27.0,136.77,3,Credit,Branch
768.94,53.00000000000001,64.0,6860.18,2,Debit,Branch
179.62,119.0,24.0,409.26,1,Debit,Online
425.91,47.0,23.0,383.58,4,Debit,ATM
263.34,55.0,64.0,2411.02,4,Debit,ATM
113.03,12.0,36.0,6756.13,3,Credit,Online
11.02,42.00000000000001,42.0,7879.66,1,Debit,Online
865.17,161.0,24.0,9297.5,2,Debit,Branch
152.0,63.0,51.0,7531.429999999999,4,Debit,ATM
270.39,104.0,25.0,899.15,4,Debit,ATM
246.41,22.999999999999996,54.0,1431.6,4,Debit,ATM
336.84,100.00000000000001,22.0,4500.26,4,Debit,ATM
261.45,96.0,50.0,6735.74,3,Credit,Online
99.98,151.99999999999997,73.0,3037.97,3,Credit,Online
400.69,26.0,32.0,9040.33,1,Debit,Online
411.47,120.0,26.0,796.63,4,Debit,ATM
204.63,91.99999999999999,52.0,9199.52,1,Debit,Online
421.56,144.0,53.0,8037.870000000001,1,Debit,Online
193.38,285.0,18.0,1081.79,4,Debit,ATM
377.04,64.0,34.0,3812.87,4,Debit,ATM
54.1,17.0,28.0,940.91,3,Credit,Branch
18.1,66.0,57.0,6474.34,4,Debit,ATM
408.62,159.0,48.0,2498.48,3,Credit,Online
162.1,221.0,64.0,9578.74,2,Debit,Branch
165.31,28.0,49.0,7346.66,4,Debit,ATM
267.48,159.0,21.0,811.86,4,Debit,ATM
856.9,150.0,36.0,8579.69,2,Debit,Branch
433.9,37.0,65.0,9013.1,1,Debit,Online
271.22,87.0,45.0,6863.02,3,Credit,ATM
307.68,162.0,75.0,2052.84,3,Credit,Online
348.17,181.0,21.0,1887.84,4,Debit,ATM
43.1,102.0,25.0,6944.9,2,Debit,Branch
557.78,102.0,26.0,1289.48,3,Credit,Branch
325.6,88.0,69.0,13777.1,4,Debit,ATM
235.83,169.0,53.0,4120.75,3,Credit,Online
